2026-01-26 15:08:53.035892,Beauty,448.5,U0076
2026-01-26 15:09:20.765339,Apparel,651.98,U0018
2026-01-26 15:09:58.788952,Home,503.49,U0080
2026-01-26 12:48:16.742812,Electronics,452.18,U0098
2026-01-26 13:07:58.704723,Books,789.25,U0008
2026-01-26 13:27:11.696785,Books,522.72,U0071
2026-01-26 13:39:32.917679,Apparel,158.88,U0032
2026-01-26 13:44:34.272022,Beauty,545.29,U0040
2026-01-26 13:45:27.166401,Home,496.07,U0044
2026-01-26 13:47:56.74309,Electronics,19.9,U0072
2026-01-26 14:03:08.699635,Apparel,810.49,U0062
2026-01-26 14:19:42.931051,Electronics,254.43,U0009
2026-01-26 14:23:59.557737,Books,79.85,U0056
2026-01-26 14:29:27.34388,Books,588.51,U0025
2026-01-26 14:29:55.9358,Books,86.71,U0081
2026-01-26 14:35:00.41976,Electronics,137.11,U0074
2026-01-26 15:02:28.702579,Apparel,728.88,U0049
2026-01-26 15:10:31.45862,Books,173.29,U0056
2026-01-26 15:29:10.134633,Home,969.57,U0062
2026-01-26 12:58:04.244969,Electronics,591.81,U0059
2026-01-26 13:25:28.253881,Apparel,776.39,U0004
2026-01-26 14:06:40.074568,Apparel,622.15,U0072
2026-01-26 14:12:51.94764,Home,599.25,U0042
2026-01-26 14:15:13.130647,Electronics,452.43,U0095
2026-01-26 14:33:47.285272,Books,384.63,U0037
2026-01-26 14:41:01.146698,Apparel,142.6,U0023
2026-01-26 14:43:09.051135,Books,696.39,U0070
2026-01-26 14:52:03.289089,Apparel,974.22,U0083
2026-01-26 15:04:46.494687,Apparel,962.78,U0016
2026-01-26 15:04:55.50473,Home,833.02,U0063
2026-01-26 15:06:03.217934,Books,96.14,U0010
2026-01-26 15:14:06.246762,Apparel,418.77,U0007
2026-01-26 15:25:43.881189,Books,598.51,U0001
2026-01-26 15:35:19.212682,Electronics,246.51,U0065
2026-01-26 12:49:35.394605,Apparel,948.19,U0046
2026-01-26 12:53:30.863064,Electronics,230.88,U0054
2026-01-26 13:01:19.862781,Books,646.43,U0020
2026-01-26 13:24:27.37927,Apparel,589.83,U0074
2026-01-26 13:31:44.665343,Books,720.36,U0019
2026-01-26 13:45:15.639916,Home,760.49,U0025
2026-01-26 14:03:52.20387,Beauty,128.95,U0019
2026-01-26 14:03:55.694601,Home,838.21,U0067
2026-01-26 14:08:20.692023,Home,821.42,U0048
2026-01-26 14:10:03.267446,Books,446.97,U0078
2026-01-26 14:21:35.368225,Books,704.31,U0098
2026-01-26 14:22:28.306553,Apparel,954.22,U0045
2026-01-26 14:27:10.132348,Electronics,773.2,U0080
2026-01-26 14:29:45.217603,Home,73.4,U0092
2026-01-26 14:36:13.602525,Beauty,132.52,U0078
2026-01-26 14:44:42.89615,Home,587.89,U0057
2026-01-26 14:46:37.706662,Beauty,288.98,U0024
2026-01-26 14:55:22.883,Apparel,891.09,U0061
2026-01-26 15:22:19.105714,Apparel,936.7,U0039
2026-01-26 15:24:43.856281,Electronics,292.33,U0097
2026-01-26 15:34:02.258099,Electronics,833.11,U0010
2026-01-26 15:35:17.464843,Electronics,707.83,U0065
2026-01-26 13:14:47.964468,Beauty,526.94,U0081
2026-01-26 13:21:34.109963,Apparel,708.56,U0035
2026-01-26 13:29:30.587677,Apparel,794.91,U0002
2026-01-26 13:42:16.193674,Electronics,996.26,U0056
2026-01-26 13:42:33.109863,Apparel,227.92,U0010
2026-01-26 13:48:41.709013,Electronics,158.46,U0093
2026-01-26 13:54:06.070012,Home,189.3,U0041
2026-01-26 14:24:43.52223,Books,860.38,U0035
2026-01-26 14:42:53.195676,Apparel,536.88,U0083
2026-01-26 14:54:37.651573,Beauty,227.99,U0052
2026-01-26 13:19:44.396529,Electronics,493.38,U0060
2026-01-26 13:36:33.216588,Apparel,241.82,U0009
2026-01-26 13:37:46.052106,Home,700.03,U0088
2026-01-26 13:40:34.233238,Electronics,332.45,U0052
2026-01-26 13:48:50.716234,Home,351.72,U0079
2026-01-26 13:56:10.870811,Beauty,934.72,U0068
2026-01-26 13:57:53.87479,Home,812.78,U0054
2026-01-26 14:06:00.576918,Apparel,481.51,U0079
2026-01-26 14:26:19.142527,Books,28.11,U0024
2026-01-26 14:27:25.618427,Beauty,347.78,U0095
2026-01-26 14:49:09.191832,Beauty,573.23,U0047
2026-01-26 14:49:17.437523,Books,628.11,U0048
2026-01-26 14:49:54.449988,Electronics,675.1,U0006
2026-01-26 15:04:57.419886,Apparel,608.68,U0004
2026-01-26 15:17:27.411131,Books,829.74,U0041
2026-01-26 15:18:48.046186,Beauty,585.19,U0041
2026-01-26 12:50:33.871458,Apparel,766.82,U0082
2026-01-26 13:00:25.895215,Books,444.8,U0008
2026-01-26 13:41:07.09976,Home,908.44,U0020
2026-01-26 13:41:31.683498,Home,863.02,U0042
2026-01-26 13:53:23.852055,Electronics,417.16,U0010
2026-01-26 14:01:55.186748,Electronics,292.11,U0098
2026-01-26 14:17:30.502235,Books,57.21,U0016
2026-01-26 14:18:37.281744,Electronics,408.17,U0020
2026-01-26 14:38:14.161465,Electronics,781.0,U0036
2026-01-26 14:52:07.948714,Books,644.16,U0047
2026-01-26 15:15:25.123113,Books,787.73,U0056
2026-01-26 15:24:05.634805,Books,652.68,U0001
2026-01-26 15:34:00.327304,Books,478.56,U0024
2026-01-26 13:01:28.576608,Books,178.58,U0041
2026-01-26 13:02:04.237468,Home,446.95,U0023
2026-01-26 13:36:49.120334,Beauty,764.69,U0036
2026-01-26 13:51:02.876104,Books,896.61,U0086
2026-01-26 13:58:29.559916,Beauty,425.01,U0044
2026-01-26 14:02:38.905502,Apparel,248.63,U0063
2026-01-26 14:30:00.554362,Apparel,175.56,U0044
2026-01-26 14:30:26.303712,Home,631.57,U0024
2026-01-26 15:00:04.756967,Electronics,717.14,U0022
2026-01-26 15:16:28.509548,Electronics,811.67,U0079
2026-01-26 13:09:22.817387,Apparel,955.86,U0089
2026-01-26 13:10:52.749568,Apparel,897.93,U0092
2026-01-26 13:28:12.762258,Books,711.36,U0023
2026-01-26 13:32:13.72899,Books,976.75,U0029
2026-01-26 13:40:39.660703,Beauty,255.92,U0074
2026-01-26 14:09:17.692381,Books,311.29,U0063
2026-01-26 14:26:32.448871,Home,305.95,U0037
2026-01-26 14:36:21.786926,Apparel,86.52,U0036
2026-01-26 14:53:55.055036,Home,207.22,U0025
2026-01-26 15:09:43.032199,Beauty,544.7,U0099
2026-01-26 15:20:09.307552,Electronics,849.59,U0100
2026-01-26 15:20:31.586792,Home,496.45,U0050
2026-01-26 15:30:49.66271,Home,916.51,U0026
2026-01-26 12:51:56.360882,Electronics,105.05,U0020
2026-01-26 13:05:26.168433,Apparel,341.12,U0096
2026-01-26 13:13:26.301595,Home,216.16,U0031
2026-01-26 13:20:22.209892,Beauty,925.52,U0059
2026-01-26 14:00:28.178963,Home,108.46,U0020
2026-01-26 14:15:11.118631,Books,88.27,U0036
2026-01-26 14:18:37.842228,Home,523.07,U0062
2026-01-26 14:29:01.038627,Books,90.53,U0094
2026-01-26 14:36:38.863966,Books,120.9,U0095
2026-01-26 14:56:09.358147,Home,536.81,U0073
2026-01-26 15:01:52.320291,Apparel,881.9,U0081
2026-01-26 15:28:13.067206,Books,662.21,U0084
2026-01-26 13:15:36.102407,Beauty,85.24,U0042
2026-01-26 13:21:05.108864,Electronics,888.8,U0076
2026-01-26 13:26:46.943007,Beauty,403.27,U0062
2026-01-26 13:36:35.875315,Home,684.72,U0052
2026-01-26 13:47:39.684929,Home,936.49,U0002
2026-01-26 13:53:47.159063,Books,982.14,U0022
2026-01-26 14:06:46.959831,Beauty,357.07,U0020
2026-01-26 14:24:42.260195,Home,507.74,U0095
2026-01-26 15:09:05.639321,Books,62.43,U0041
2026-01-26 13:13:33.14396,Beauty,939.64,U0018
2026-01-26 13:17:38.838649,Home,537.14,U0055
2026-01-26 13:29:32.470736,Home,417.68,U0010
2026-01-26 14:05:40.331398,Home,535.54,U0088
2026-01-26 14:22:05.13248,Books,467.95,U0088
2026-01-26 14:34:49.889672,Home,770.12,U0020
2026-01-26 15:02:49.194156,Electronics,588.23,U0063
2026-01-26 15:03:59.798368,Electronics,813.48,U0091
2026-01-26 15:09:00.335977,Electronics,103.33,U0063
2026-01-26 15:27:13.370296,Books,656.55,U0002
2026-01-26 12:58:02.190381,Electronics,441.41,U0051
2026-01-26 13:11:27.381463,Home,489.81,U0065
2026-01-26 13:37:59.35177,Beauty,532.0,U0037
2026-01-26 13:41:18.239169,Electronics,184.56,U0013
2026-01-26 13:42:22.249014,Electronics,708.79,U0008
2026-01-26 14:00:32.565527,Home,473.65,U0010
2026-01-26 14:04:48.558125,Home,546.77,U0088
2026-01-26 14:06:14.104282,Beauty,134.07,U0063
2026-01-26 14:07:14.666154,Home,999.07,U0036
2026-01-26 14:27:04.997706,Electronics,128.65,U0007
2026-01-26 14:52:19.317162,Apparel,105.71,U0089
2026-01-26 15:18:12.905291,Books,477.95,U0083
2026-01-26 15:25:57.477639,Electronics,970.12,U0056
2026-01-26 15:34:07.621557,Beauty,413.46,U0060
2026-01-26 13:07:28.509558,Apparel,540.26,U0022
2026-01-26 13:14:00.824823,Books,664.06,U0073
2026-01-26 13:32:00.617736,Home,660.48,U0023
2026-01-26 13:52:59.242809,Books,44.3,U0017
2026-01-26 13:58:51.089509,Beauty,389.34,U0055
2026-01-26 13:59:38.808133,Apparel,377.7,U0089
2026-01-26 14:10:04.525203,Apparel,659.85,U0036
2026-01-26 14:23:53.538877,Books,720.89,U0055
2026-01-26 14:29:10.78765,Beauty,901.37,U0058
2026-01-26 14:39:21.659041,Apparel,906.91,U0052
2026-01-26 14:46:16.165147,Electronics,496.2,U0039
2026-01-26 15:26:40.041995,Beauty,596.01,U0081
2026-01-26 12:51:24.573376,Books,570.18,U0039
2026-01-26 13:13:21.554353,Apparel,207.09,U0026
2026-01-26 13:19:38.725411,Electronics,803.7,U0075
2026-01-26 13:35:40.539229,Books,39.72,U0096
2026-01-26 14:02:31.623094,Electronics,616.91,U0059
2026-01-26 14:16:33.716342,Beauty,457.06,U0045
2026-01-26 14:32:21.30833,Beauty,703.37,U0051
2026-01-26 14:51:40.803043,Beauty,801.92,U0044
2026-01-26 15:01:58.883393,Books,940.19,U0006
2026-01-26 15:05:32.113141,Apparel,555.54,U0072
2026-01-26 15:10:54.966102,Apparel,466.19,U0046
2026-01-26 15:14:14.676713,Apparel,237.09,U0024
2026-01-26 13:18:17.402416,Apparel,880.56,U0080
2026-01-26 13:20:02.858359,Beauty,681.2,U0015
2026-01-26 13:32:04.347529,Apparel,39.93,U0074
2026-01-26 13:33:50.581448,Electronics,866.09,U0036
2026-01-26 13:49:33.957214,Books,907.01,U0006
2026-01-26 14:06:57.30197,Home,951.23,U0042
2026-01-26 14:10:09.921109,Beauty,382.49,U0057
2026-01-26 14:32:26.117909,Beauty,29.05,U0040
2026-01-26 14:43:20.195513,Apparel,948.7,U0083
2026-01-26 14:47:56.35155,Books,535.46,U0089
2026-01-26 14:50:32.205018,Beauty,455.91,U0053
2026-01-26 15:08:48.654611,Books,339.79,U0015
2026-01-26 15:11:14.661956,Home,606.52,U0048
2026-01-26 15:24:35.748532,Apparel,640.47,U0018
2026-01-26 15:36:09.589892,Electronics,542.87,U0042
2026-01-26 12:55:52.35763,Electronics,659.86,U0041
2026-01-26 12:56:21.677581,Books,630.9,U0042
2026-01-26 13:30:19.551269,Apparel,609.66,U0052
2026-01-26 13:35:36.047019,Home,835.88,U0024
2026-01-26 14:03:16.157189,Beauty,175.58,U0030
2026-01-26 14:06:08.688714,Home,289.53,U0058
2026-01-26 14:17:50.921169,Apparel,308.56,U0019
2026-01-26 14:34:16.746532,Beauty,699.52,U0058
2026-01-26 14:54:18.399479,Apparel,204.01,U0018
2026-01-26 15:13:06.901329,Books,670.18,U0075
2026-01-26 15:13:37.522006,Electronics,475.63,U0076
2026-01-26 15:35:52.749954,Electronics,32.49,U0013
2026-01-26 12:52:07.418378,Home,698.39,U0014
2026-01-26 13:03:42.826226,Electronics,106.78,U0018
2026-01-26 13:16:43.131588,Beauty,788.41,U0065
2026-01-26 13:31:25.067813,Electronics,676.66,U0054
2026-01-26 13:31:39.546218,Books,281.4,U0085
2026-01-26 13:34:40.563394,Home,426.48,U0099
2026-01-26 13:57:36.003995,Books,391.49,U0008
2026-01-26 14:05:39.005543,Beauty,238.24,U0046
2026-01-26 14:15:48.904049,Books,479.38,U0012
2026-01-26 14:22:01.201405,Home,33.09,U0073
2026-01-26 14:27:35.927645,Home,988.13,U0014
2026-01-26 14:54:07.986839,Home,871.84,U0084
2026-01-26 15:00:39.3362,Books,414.34,U0021
2026-01-26 15:07:12.089737,Electronics,430.79,U0026
2026-01-26 15:10:05.985762,Home,470.45,U0056
2026-01-26 12:56:58.428131,Books,412.36,U0090
2026-01-26 13:04:54.700702,Beauty,619.7,U0056
2026-01-26 13:08:39.288973,Apparel,745.87,U0041
2026-01-26 13:13:23.040504,Apparel,454.97,U0096
2026-01-26 13:22:14.492303,Home,165.17,U0043
2026-01-26 13:37:53.367384,Home,24.08,U0014
2026-01-26 13:51:20.918213,Electronics,553.93,U0026
2026-01-26 13:52:01.163012,Electronics,549.95,U0033
2026-01-26 14:01:29.101344,Beauty,435.68,U0062
2026-01-26 14:30:15.708843,Beauty,43.71,U0099
2026-01-26 14:34:33.238557,Books,862.23,U0080
2026-01-26 14:38:42.604846,Beauty,70.31,U0078
2026-01-26 14:41:14.182057,Home,524.85,U0008
2026-01-26 14:52:39.049406,Electronics,867.61,U0026
2026-01-26 15:01:06.130188,Beauty,726.68,U0051
2026-01-26 15:06:31.927298,Beauty,298.66,U0017
2026-01-26 15:09:41.042879,Home,793.67,U0009
2026-01-26 15:11:21.558047,Electronics,80.38,U0062
2026-01-26 15:13:27.581788,Electronics,622.04,U0054
2026-01-26 15:32:40.409331,Beauty,570.81,U0060
2026-01-26 13:12:10.482523,Books,153.7,U0089
2026-01-26 13:13:07.479048,Apparel,274.45,U0095
2026-01-26 13:15:30.058981,Electronics,234.83,U0010
2026-01-26 13:16:35.910705,Apparel,485.45,U0066
2026-01-26 13:48:42.788832,Apparel,96.38,U0010
2026-01-26 13:54:29.369459,Electronics,101.78,U0043
2026-01-26 13:55:11.761344,Electronics,482.88,U0019
2026-01-26 14:03:07.346806,Electronics,276.26,U0012
2026-01-26 14:04:04.664647,Apparel,421.8,U0084
2026-01-26 14:17:05.284233,Books,457.14,U0018
2026-01-26 14:32:33.855251,Apparel,755.4,U0029
2026-01-26 14:46:33.315601,Home,596.15,U0059
2026-01-26 12:49:58.242653,Home,753.43,U0036
2026-01-26 12:50:02.50083,Apparel,782.12,U0062
2026-01-26 12:50:39.149834,Home,417.58,U0022
2026-01-26 13:09:02.300854,Electronics,105.9,U0095
2026-01-26 13:10:32.668332,Books,823.77,U0056
2026-01-26 13:16:11.225588,Books,357.68,U0043
2026-01-26 13:23:37.876921,Apparel,166.39,U0038
2026-01-26 13:33:48.882664,Electronics,940.93,U0075
2026-01-26 13:33:58.977358,Electronics,103.83,U0003
2026-01-26 13:38:03.83714,Beauty,720.4,U0053
2026-01-26 14:08:37.533764,Electronics,11.55,U0036
2026-01-26 14:14:06.776734,Beauty,148.49,U0093
2026-01-26 14:28:53.169456,Books,997.03,U0049
